1.32	6.96926e-310	7.58274e-312
1.33	6.96926e-310	7.58274e-312
1.34	6.96926e-310	7.58274e-312
1.35	6.96926e-310	7.58274e-312
1.36	6.96926e-310	7.58274e-312
1.37	6.96926e-310	7.58274e-312
1.38	6.96926e-310	7.58274e-312
1.39	6.96926e-310	7.58274e-312
1.4	6.96926e-310	7.58274e-312
1.41	6.96926e-310	7.58274e-312
1.42	6.96926e-310	7.58274e-312
1.43	6.96926e-310	7.58274e-312
1.44	6.96926e-310	7.58274e-312
1.45	6.96926e-310	7.58274e-312
1.46	6.96926e-310	7.58274e-312
1.47	6.96926e-310	7.58274e-312
1.48	6.96926e-310	7.58274e-312
1.49	6.96926e-310	7.58274e-312
1.5	6.96926e-310	7.58274e-312
1.51	6.96926e-310	7.58274e-312
1.52	6.96926e-310	7.58274e-312
1.53	6.96926e-310	7.58274e-312
1.54	6.96926e-310	7.58274e-312
1.55	6.96926e-310	7.58274e-312
1.56	6.96926e-310	7.58274e-312
1.57	6.96926e-310	7.58274e-312
1.58	6.96926e-310	7.58274e-312
1.59	6.96926e-310	7.58274e-312
1.6	6.96926e-310	7.58274e-312
1.61	6.96926e-310	7.58274e-312
1.62	6.96926e-310	7.58274e-312
1.63	6.96926e-310	7.58274e-312
1.64	6.96926e-310	7.58274e-312
1.65	6.96926e-310	7.58274e-312
1.66	6.96926e-310	7.58274e-312
1.67	6.96926e-310	7.58274e-312
1.68	6.96926e-310	7.58274e-312
1.69	6.96926e-310	7.58274e-312
1.7	6.96926e-310	7.58274e-312
1.71	6.96926e-310	7.58274e-312
1.72	6.96926e-310	7.58274e-312
1.73	6.96926e-310	7.58274e-312
1.74	6.96926e-310	7.58274e-312
1.75	6.96926e-310	7.58274e-312
1.76	6.96926e-310	7.58274e-312
1.77	6.96926e-310	7.58274e-312
1.78	6.96926e-310	7.58274e-312
1.79	6.96926e-310	7.58274e-312
1.8	6.96926e-310	7.58274e-312
1.81	6.96926e-310	7.58274e-312
1.82	6.96926e-310	7.58274e-312
1.83	6.96926e-310	7.58274e-312
1.84	6.96926e-310	7.58274e-312
1.85	6.96926e-310	7.58274e-312
1.86	6.96926e-310	7.58274e-312
1.87	6.96926e-310	7.58274e-312
1.88	6.96926e-310	7.58274e-312
1.89	6.96926e-310	7.58274e-312
1.9	6.96926e-310	7.58274e-312
1.91	6.96926e-310	7.58274e-312
1.92	6.96926e-310	7.58274e-312
1.93	6.96926e-310	7.58274e-312
1.94	6.96926e-310	7.58274e-312
1.95	6.96926e-310	7.58274e-312
1.96	6.96926e-310	7.58274e-312
1.97	6.96926e-310	7.58274e-312
1.98	6.96926e-310	7.58274e-312
1.99	6.96926e-310	7.58274e-312
2	6.96926e-310	7.58274e-312
2.01	6.96926e-310	7.58274e-312
2.02	6.96926e-310	7.58274e-312
2.03	6.96926e-310	7.58274e-312
2.04	6.96926e-310	7.58274e-312
2.05	6.96926e-310	7.58274e-312
2.06	6.96926e-310	7.58274e-312
2.07	6.96926e-310	7.58274e-312
2.08	6.96926e-310	7.58274e-312
2.09	6.96926e-310	7.58274e-312
2.1	6.96926e-310	7.58274e-312
2.11	6.96926e-310	7.58274e-312
2.12	6.96926e-310	7.58274e-312
2.13	6.96926e-310	7.58274e-312
2.14	6.96926e-310	7.58274e-312
2.15	6.96926e-310	7.58274e-312
2.16	6.96926e-310	7.58274e-312
2.17	6.96926e-310	7.58274e-312
2.18	6.96926e-310	7.58274e-312
2.19	6.96926e-310	7.58274e-312
2.2	6.96926e-310	7.58274e-312
2.21	6.96926e-310	7.58274e-312
2.22	6.96926e-310	7.58274e-312
2.23	6.96926e-310	7.58274e-312
2.24	6.96926e-310	7.58274e-312
2.25	6.96926e-310	7.58274e-312
2.26	6.96926e-310	7.58274e-312
2.27	6.96926e-310	7.58274e-312
2.28	6.96926e-310	7.58274e-312
2.29	6.96926e-310	7.58274e-312
2.3	6.96926e-310	7.58274e-312
2.31	6.96926e-310	7.58274e-312
2.32	6.96926e-310	7.58274e-312
2.33	6.96926e-310	7.58274e-312
2.34	6.96926e-310	7.58274e-312
2.35	6.96926e-310	7.58274e-312
2.36	6.96926e-310	7.58274e-312
2.37	6.96926e-310	7.58274e-312
2.38	6.96926e-310	7.58274e-312
2.39	6.96926e-310	7.58274e-312
2.4	6.96926e-310	7.58274e-312
2.41	6.96926e-310	7.58274e-312
2.42	6.96926e-310	7.58274e-312
2.43	6.96926e-310	7.58274e-312
2.44	6.96926e-310	7.58274e-312
2.45	6.96926e-310	7.58274e-312
2.46	6.96926e-310	7.58274e-312
2.47	6.96926e-310	7.58274e-312
2.48	6.96926e-310	7.58274e-312
2.49	6.96926e-310	7.58274e-312
2.5	6.96926e-310	7.58274e-312
2.51	6.96926e-310	7.58274e-312
2.52	6.96926e-310	7.58274e-312
2.53	6.96926e-310	7.58274e-312
2.54	6.96926e-310	7.58274e-312
2.55	6.96926e-310	7.58274e-312
2.56	6.96926e-310	7.58274e-312
2.57	6.96926e-310	7.58274e-312
2.58	6.96926e-310	7.58274e-312
2.59	6.96926e-310	7.58274e-312
2.6	6.96926e-310	7.58274e-312
2.61	6.96926e-310	7.58274e-312
2.62	6.96926e-310	7.58274e-312
2.63	6.96926e-310	7.58274e-312
2.64	6.96926e-310	7.58274e-312
2.65	6.96926e-310	7.58274e-312
2.66	6.96926e-310	7.58274e-312
2.67	6.96926e-310	7.58274e-312
2.68	6.96926e-310	7.58274e-312
2.69	6.96926e-310	7.58274e-312
2.7	6.96926e-310	7.58274e-312
2.71	6.96926e-310	7.58274e-312
2.72	6.96926e-310	7.58274e-312
2.73	6.96926e-310	7.58274e-312
2.74	6.96926e-310	7.58274e-312
2.75	6.96926e-310	7.58274e-312
2.76	6.96926e-310	7.58274e-312
2.77	6.96926e-310	7.58274e-312
2.78	6.96926e-310	7.58274e-312
2.79	6.96926e-310	7.58274e-312
2.8	6.96926e-310	7.58274e-312
2.81	6.96926e-310	7.58274e-312
2.82	6.96926e-310	7.58274e-312
2.83	6.96926e-310	7.58274e-312
2.84	6.96926e-310	7.58274e-312
2.85	6.96926e-310	7.58274e-312
2.86	6.96926e-310	7.58274e-312
2.87	6.96926e-310	7.58274e-312
2.88	6.96926e-310	7.58274e-312
2.89	6.96926e-310	7.58274e-312
2.9	6.96926e-310	7.58274e-312
2.91	6.96926e-310	7.58274e-312
2.92	6.96926e-310	7.58274e-312
2.93	6.96926e-310	7.58274e-312
2.94	6.96926e-310	7.58274e-312
2.95	6.96926e-310	7.58274e-312
2.96	6.96926e-310	7.58274e-312
2.97	6.96926e-310	7.58274e-312
2.98	6.96926e-310	7.58274e-312
2.99	6.96926e-310	7.58274e-312
3	6.96926e-310	7.58274e-312
3.01	6.96926e-310	7.58274e-312
3.02	6.96926e-310	7.58274e-312
3.03	6.96926e-310	7.58274e-312
3.04	6.96926e-310	7.58274e-312
3.05	6.96926e-310	7.58274e-312
3.06	6.96926e-310	7.58274e-312
3.07	6.96926e-310	7.58274e-312
3.08	6.96926e-310	7.58274e-312
3.09	6.96926e-310	7.58274e-312
3.1	6.96926e-310	7.58274e-312
3.11	6.96926e-310	7.58274e-312
3.12	6.96926e-310	7.58274e-312
3.13	6.96926e-310	7.58274e-312
3.14	6.96926e-310	7.58274e-312
3.15	6.96926e-310	7.58274e-312
3.16	6.96926e-310	7.58274e-312
3.17	6.96926e-310	7.58274e-312
3.18	6.96926e-310	7.58274e-312
3.19	6.96926e-310	7.58274e-312
3.2	6.96926e-310	7.58274e-312
3.21	6.96926e-310	7.58274e-312
3.22	6.96926e-310	7.58274e-312
3.23	6.96926e-310	7.58274e-312
3.24	6.96926e-310	7.58274e-312
3.25	6.96926e-310	7.58274e-312
3.26	6.96926e-310	7.58274e-312
3.27	6.96926e-310	7.58274e-312
3.28	6.96926e-310	7.58274e-312
3.29	6.96926e-310	7.58274e-312
3.3	6.96926e-310	7.58274e-312
3.31	6.96926e-310	7.58274e-312
3.32	6.96926e-310	7.58274e-312
3.33	6.96926e-310	7.58274e-312
3.34	6.96926e-310	7.58274e-312
3.35	6.96926e-310	7.58274e-312
3.36	6.96926e-310	7.58274e-312
3.37	6.96926e-310	7.58274e-312
3.38	6.96926e-310	7.58274e-312
3.39	6.96926e-310	7.58274e-312
3.4	6.96926e-310	7.58274e-312
3.41	6.96926e-310	7.58274e-312
3.42	6.96926e-310	7.58274e-312
3.43	6.96926e-310	7.58274e-312
3.44	6.96926e-310	7.58274e-312
3.45	6.96926e-310	7.58274e-312
3.46	6.96926e-310	7.58274e-312
3.47	6.96926e-310	7.58274e-312
3.48	6.96926e-310	7.58274e-312
3.49	6.96926e-310	7.58274e-312
3.5	6.96926e-310	7.58274e-312
3.51	6.96926e-310	7.58274e-312
3.52	6.96926e-310	7.58274e-312
3.53	6.96926e-310	7.58274e-312
3.54	6.96926e-310	7.58274e-312
3.55	6.96926e-310	7.58274e-312
3.56	6.96926e-310	7.58274e-312
3.57	6.96926e-310	7.58274e-312
3.58	6.96926e-310	7.58274e-312
3.59	6.96926e-310	7.58274e-312
3.6	6.96926e-310	7.58274e-312
3.61	6.96926e-310	7.58274e-312
3.62	6.96926e-310	7.58274e-312
3.63	6.96926e-310	7.58274e-312
3.64	6.96926e-310	7.58274e-312
3.65	6.96926e-310	7.58274e-312
3.66	6.96926e-310	7.58274e-312
3.67	6.96926e-310	7.58274e-312
3.68	6.96926e-310	7.58274e-312
3.69	6.96926e-310	7.58274e-312
3.7	6.96926e-310	7.58274e-312
3.71	6.96926e-310	7.58274e-312
3.72	6.96926e-310	7.58274e-312
3.73	6.96926e-310	7.58274e-312
3.74	6.96926e-310	7.58274e-312
3.75	6.96926e-310	7.58274e-312
3.76	6.96926e-310	7.58274e-312
3.77	6.96926e-310	7.58274e-312
3.78	6.96926e-310	7.58274e-312
3.79	6.96926e-310	7.58274e-312
3.8	6.96926e-310	7.58274e-312
3.81	6.96926e-310	7.58274e-312
3.82	6.96926e-310	7.58274e-312
3.83	6.96926e-310	7.58274e-312
3.84	6.96926e-310	7.58274e-312
3.85	6.96926e-310	7.58274e-312
3.86	6.96926e-310	7.58274e-312
3.87	6.96926e-310	7.58274e-312
3.88	6.96926e-310	7.58274e-312
3.89	6.96926e-310	7.58274e-312
3.9	6.96926e-310	7.58274e-312
3.91	6.96926e-310	7.58274e-312
3.92	6.96926e-310	7.58274e-312
3.93	6.96926e-310	7.58274e-312
3.94	6.96926e-310	7.58274e-312
3.95	6.96926e-310	7.58274e-312
3.96	6.96926e-310	7.58274e-312
3.97	6.96926e-310	7.58274e-312
3.98	6.96926e-310	7.58274e-312
3.99	6.96926e-310	7.58274e-312
4	6.96926e-310	7.58274e-312
4.01	6.96926e-310	7.58274e-312
4.02	6.96926e-310	7.58274e-312
4.03	6.96926e-310	7.58274e-312
4.04	6.96926e-310	7.58274e-312
4.05	6.96926e-310	7.58274e-312
4.06	6.96926e-310	7.58274e-312
4.07	6.96926e-310	7.58274e-312
4.08	6.96926e-310	7.58274e-312
4.09	6.96926e-310	7.58274e-312
4.1	6.96926e-310	7.58274e-312
4.11	6.96926e-310	7.58274e-312
4.12	6.96926e-310	7.58274e-312
4.13	6.96926e-310	7.58274e-312
4.14	6.96926e-310	7.58274e-312
4.15	6.96926e-310	7.58274e-312
4.16	6.96926e-310	7.58274e-312
4.17	6.96926e-310	7.58274e-312
4.18	6.96926e-310	7.58274e-312
4.19	6.96926e-310	7.58274e-312
4.2	6.96926e-310	7.58274e-312
4.21	6.96926e-310	7.58274e-312
4.22	6.96926e-310	7.58274e-312
4.23	6.96926e-310	7.58274e-312
4.24	6.96926e-310	7.58274e-312
4.25	6.96926e-310	7.58274e-312
4.26	6.96926e-310	7.58274e-312
4.27	6.96926e-310	7.58274e-312
4.28	6.96926e-310	7.58274e-312
4.29	6.96926e-310	7.58274e-312
4.3	6.96926e-310	7.58274e-312
4.31	6.96926e-310	7.58274e-312
4.32	6.96926e-310	7.58274e-312
4.33	6.96926e-310	7.58274e-312
4.34	6.96926e-310	7.58274e-312
4.35	6.96926e-310	7.58274e-312
4.36	6.96926e-310	7.58274e-312
4.37	6.96926e-310	7.58274e-312
4.38	6.96926e-310	7.58274e-312
4.39	6.96926e-310	7.58274e-312
4.4	6.96926e-310	7.58274e-312
4.41	6.96926e-310	7.58274e-312
4.42	6.96926e-310	7.58274e-312
4.43	6.96926e-310	7.58274e-312
4.44	6.96926e-310	7.58274e-312
4.45	6.96926e-310	7.58274e-312
4.46	6.96926e-310	7.58274e-312
4.47	6.96926e-310	7.58274e-312
4.48	6.96926e-310	7.58274e-312
4.49	6.96926e-310	7.58274e-312
4.5	6.96926e-310	7.58274e-312
4.51	6.96926e-310	7.58274e-312
4.52	6.96926e-310	7.58274e-312
4.53	6.96926e-310	7.58274e-312
4.54	6.96926e-310	7.58274e-312
4.55	6.96926e-310	7.58274e-312
4.56	6.96926e-310	7.58274e-312
4.57	6.96926e-310	7.58274e-312
4.58	6.96926e-310	7.58274e-312
4.59	6.96926e-310	7.58274e-312
4.6	6.96926e-310	7.58274e-312
4.61	6.96926e-310	7.58274e-312
4.62	6.96926e-310	7.58274e-312
4.63	6.96926e-310	7.58274e-312
4.64	6.96926e-310	7.58274e-312
4.65	6.96926e-310	7.58274e-312
4.66	6.96926e-310	7.58274e-312
4.67	6.96926e-310	7.58274e-312
4.68	6.96926e-310	7.58274e-312
4.69	6.96926e-310	7.58274e-312
4.7	6.96926e-310	7.58274e-312
4.71	6.96926e-310	7.58274e-312
4.72	6.96926e-310	7.58274e-312
4.73	6.96926e-310	7.58274e-312
4.74	6.96926e-310	7.58274e-312
4.75	6.96926e-310	7.58274e-312
4.76	6.96926e-310	7.58274e-312
4.77	6.96926e-310	7.58274e-312
4.78	6.96926e-310	7.58274e-312
4.79	6.96926e-310	7.58274e-312
4.8	6.96926e-310	7.58274e-312
4.81	6.96926e-310	7.58274e-312
4.82	6.96926e-310	7.58274e-312
4.83	6.96926e-310	7.58274e-312
4.84	6.96926e-310	7.58274e-312
4.85	6.96926e-310	7.58274e-312
4.86	6.96926e-310	7.58274e-312
4.87	6.96926e-310	7.58274e-312
4.88	6.96926e-310	7.58274e-312
4.89	6.96926e-310	7.58274e-312
4.9	6.96926e-310	7.58274e-312
4.91	6.96926e-310	7.58274e-312
4.92	6.96926e-310	7.58274e-312
4.93	6.96926e-310	7.58274e-312
4.94	6.96926e-310	7.58274e-312
4.95	6.96926e-310	7.58274e-312
4.96	6.96926e-310	7.58274e-312
4.97	6.96926e-310	7.58274e-312
4.98	6.96926e-310	7.58274e-312
4.99	6.96926e-310	7.58274e-312
5	6.96926e-310	7.58274e-312
5.01	6.96926e-310	7.58274e-312
5.02	6.96926e-310	7.58274e-312
5.03	6.96926e-310	7.58274e-312
5.04	6.96926e-310	7.58274e-312
5.05	6.96926e-310	7.58274e-312
5.06	6.96926e-310	7.58274e-312
5.07	6.96926e-310	7.58274e-312
5.08	6.96926e-310	7.58274e-312
5.09	6.96926e-310	7.58274e-312
5.1	6.96926e-310	7.58274e-312
5.11	6.96926e-310	7.58274e-312
5.12	6.96926e-310	7.58274e-312
5.13	6.96926e-310	7.58274e-312
5.14	6.96926e-310	7.58274e-312
5.15	6.96926e-310	7.58274e-312
5.16	6.96926e-310	7.58274e-312
5.17	6.96926e-310	7.58274e-312
5.18	6.96926e-310	7.58274e-312
5.19	6.96926e-310	7.58274e-312
5.2	6.96926e-310	7.58274e-312
5.21	6.96926e-310	7.58274e-312
5.22	6.96926e-310	7.58274e-312
5.23	6.96926e-310	7.58274e-312
5.24	6.96926e-310	7.58274e-312
5.25	6.96926e-310	7.58274e-312
5.26	6.96926e-310	7.58274e-312
5.27	6.96926e-310	7.58274e-312
5.28	6.96926e-310	7.58274e-312
5.29	6.96926e-310	7.58274e-312
5.3	6.96926e-310	7.58274e-312
5.31	6.96926e-310	7.58274e-312
5.32	6.96926e-310	7.58274e-312
5.33	6.96926e-310	7.58274e-312
5.34	6.96926e-310	7.58274e-312
5.35	6.96926e-310	7.58274e-312
5.36	6.96926e-310	7.58274e-312
5.37	6.96926e-310	7.58274e-312
5.38	6.96926e-310	7.58274e-312
5.39	6.96926e-310	7.58274e-312
5.4	6.96926e-310	7.58274e-312
5.41	6.96926e-310	7.58274e-312
5.42	6.96926e-310	7.58274e-312
5.43	6.96926e-310	7.58274e-312
5.44	6.96926e-310	7.58274e-312
5.45	6.96926e-310	7.58274e-312
5.46	6.96926e-310	7.58274e-312
5.47	6.96926e-310	7.58274e-312
5.48	6.96926e-310	7.58274e-312
5.49	6.96926e-310	7.58274e-312
5.5	6.96926e-310	7.58274e-312
5.51	6.96926e-310	7.58274e-312
5.52	6.96926e-310	7.58274e-312
5.53	6.96926e-310	7.58274e-312
5.54	6.96926e-310	7.58274e-312
5.55	6.96926e-310	7.58274e-312
5.56	6.96926e-310	7.58274e-312
5.57	6.96926e-310	7.58274e-312
5.58	6.96926e-310	7.58274e-312
5.59	6.96926e-310	7.58274e-312
5.6	6.96926e-310	7.58274e-312
5.61	6.96926e-310	7.58274e-312
5.62	6.96926e-310	7.58274e-312
5.63	6.96926e-310	7.58274e-312
5.64	6.96926e-310	7.58274e-312
5.65	6.96926e-310	7.58274e-312
5.66	6.96926e-310	7.58274e-312
5.67	6.96926e-310	7.58274e-312
5.68	6.96926e-310	7.58274e-312
5.69	6.96926e-310	7.58274e-312
5.7	6.96926e-310	7.58274e-312
5.71	6.96926e-310	7.58274e-312
5.72	6.96926e-310	7.58274e-312
5.73	6.96926e-310	7.58274e-312
5.74	6.96926e-310	7.58274e-312
5.75	6.96926e-310	7.58274e-312
5.76	6.96926e-310	7.58274e-312
5.77	6.96926e-310	7.58274e-312
5.78	6.96926e-310	7.58274e-312
5.79	6.96926e-310	7.58274e-312
5.8	6.96926e-310	7.58274e-312
5.81	6.96926e-310	7.58274e-312
5.82	6.96926e-310	7.58274e-312
5.83	6.96926e-310	7.58274e-312
5.84	6.96926e-310	7.58274e-312
5.85	6.96926e-310	7.58274e-312
5.86	6.96926e-310	7.58274e-312
5.87	6.96926e-310	7.58274e-312
5.88	6.96926e-310	7.58274e-312
5.89	6.96926e-310	7.58274e-312
5.9	6.96926e-310	7.58274e-312
5.91	6.96926e-310	7.58274e-312
5.92	6.96926e-310	7.58274e-312
5.93	6.96926e-310	7.58274e-312
5.94	6.96926e-310	7.58274e-312
5.95	6.96926e-310	7.58274e-312
5.96	6.96926e-310	7.58274e-312
5.97	6.96926e-310	7.58274e-312
5.98	6.96926e-310	7.58274e-312
5.99	6.96926e-310	7.58274e-312
6	6.96926e-310	7.58274e-312
6.01	6.96926e-310	7.58274e-312
6.02	6.96926e-310	7.58274e-312
6.03	6.96926e-310	7.58274e-312
6.04	6.96926e-310	7.58274e-312
6.05	6.96926e-310	7.58274e-312
6.06	6.96926e-310	7.58274e-312
6.07	6.96926e-310	7.58274e-312
6.08	6.96926e-310	7.58274e-312
6.09	6.96926e-310	7.58274e-312
6.1	6.96926e-310	7.58274e-312
6.11	6.96926e-310	7.58274e-312
6.12	6.96926e-310	7.58274e-312
6.13	6.96926e-310	7.58274e-312
6.14	6.96926e-310	7.58274e-312
6.15	6.96926e-310	7.58274e-312
6.16	6.96926e-310	7.58274e-312
6.17	6.96926e-310	7.58274e-312
6.18	6.96926e-310	7.58274e-312
6.19	6.96926e-310	7.58274e-312
6.2	6.96926e-310	7.58274e-312
6.21	6.96926e-310	7.58274e-312
6.22	6.96926e-310	7.58274e-312
6.23	6.96926e-310	7.58274e-312
6.24	6.96926e-310	7.58274e-312
6.25	6.96926e-310	7.58274e-312
6.26	6.96926e-310	7.58274e-312
6.27	6.96926e-310	7.58274e-312
6.28	6.96926e-310	7.58274e-312
6.29	6.96926e-310	7.58274e-312
6.3	6.96926e-310	7.58274e-312
6.31	6.96926e-310	7.58274e-312
6.32	6.96926e-310	7.58274e-312
6.33	6.96926e-310	7.58274e-312
6.34	6.96926e-310	7.58274e-312
6.35	6.96926e-310	7.58274e-312
6.36	6.96926e-310	7.58274e-312
6.37	6.96926e-310	7.58274e-312
6.38	6.96926e-310	7.58274e-312
6.39	6.96926e-310	7.58274e-312
6.4	6.96926e-310	7.58274e-312
6.41	6.96926e-310	7.58274e-312
6.42	6.96926e-310	7.58274e-312
6.43	6.96926e-310	7.58274e-312
6.44	6.96926e-310	7.58274e-312
6.45	6.96926e-310	7.58274e-312
6.46	6.96926e-310	7.58274e-312
6.47	6.96926e-310	7.58274e-312
6.48	6.96926e-310	7.58274e-312
6.49	6.96926e-310	7.58274e-312
6.5	6.96926e-310	7.58274e-312
6.51	6.96926e-310	7.58274e-312
6.52	6.96926e-310	7.58274e-312
6.53	6.96926e-310	7.58274e-312
6.54	6.96926e-310	7.58274e-312
6.55	6.96926e-310	7.58274e-312
6.56	6.96926e-310	7.58274e-312
6.57	6.96926e-310	7.58274e-312
6.58	6.96926e-310	7.58274e-312
6.59	6.96926e-310	7.58274e-312
6.6	6.96926e-310	7.58274e-312
6.61	6.96926e-310	7.58274e-312
6.62	6.96926e-310	7.58274e-312
6.63	6.96926e-310	7.58274e-312
6.64	6.96926e-310	7.58274e-312
6.65	6.96926e-310	7.58274e-312
6.66	6.96926e-310	7.58274e-312
6.67	6.96926e-310	7.58274e-312
6.68	6.96926e-310	7.58274e-312
6.69	6.96926e-310	7.58274e-312
6.7	6.96926e-310	7.58274e-312
6.71	6.96926e-310	7.58274e-312
6.72	6.96926e-310	7.58274e-312
6.73	6.96926e-310	7.58274e-312
6.74	6.96926e-310	7.58274e-312
6.75	6.96926e-310	7.58274e-312
6.76	6.96926e-310	7.58274e-312
6.77	6.96926e-310	7.58274e-312
6.78	6.96926e-310	7.58274e-312
6.79	6.96926e-310	7.58274e-312
6.8	6.96926e-310	7.58274e-312
6.81	6.96926e-310	7.58274e-312
6.82	6.96926e-310	7.58274e-312
6.83	6.96926e-310	7.58274e-312
6.84	6.96926e-310	7.58274e-312
6.85	6.96926e-310	7.58274e-312
6.86	6.96926e-310	7.58274e-312
6.87	6.96926e-310	7.58274e-312
6.88	6.96926e-310	7.58274e-312
6.89	6.96926e-310	7.58274e-312
6.9	6.96926e-310	7.58274e-312
6.91	6.96926e-310	7.58274e-312
6.92	6.96926e-310	7.58274e-312
6.93	6.96926e-310	7.58274e-312
6.94	6.96926e-310	7.58274e-312
6.95	6.96926e-310	7.58274e-312
6.96	6.96926e-310	7.58274e-312
6.97	6.96926e-310	7.58274e-312
6.98	6.96926e-310	7.58274e-312
6.99	6.96926e-310	7.58274e-312
